 time[yr],type[tp/pl],particle no.,x[AU],y[AU],z[AU],vx[AU/year],vy[AU/year],vz[AU/year],a,e,inc[degrees]
         0.0083, tp,    98,   -0.000924904,   -0.000998748,    0.000000125,   97.645183517, -127.281922193,    0.015583329,    0.001223423,    0.201846227,    0.007096584
         0.0083, tp,    99,   -0.001327460,    0.000489271,   -0.000000021,  -71.917042920, -135.964114186,   -0.022614832,    0.001227899,    0.201095179,    0.008428137
         0.0083, tp,   100,   -0.000475786,    0.000876813,   -0.000000066, -196.951800062,  -91.238971091,   -0.011446628,    0.001232411,    0.200420469,    0.004693714
         0.0083, pl,     2,    0.001181099,    0.000295407,    0.000000000,  -43.525789590,  176.587232698,    0.000000000,    0.001242434,    0.020372229,    0.000000000
         0.0083, tp,     1,    0.000655954,    0.000050590,    0.000000062,   20.949001148,  258.868171476,   -0.033009858,    0.000751090,    0.199208245,    0.009856481
         0.0083, tp,     2,   -0.000776068,   -0.000193381,    0.000000095,   91.866632455, -195.247381005,    0.000933283,    0.000756873,    0.202137291,    0.007023989
         0.0083, tp,     3,   -0.000778127,    0.000479076,    0.000000099,  -95.946309703, -159.186958022,   -0.012588190,    0.000761241,    0.200596198,    0.007273701
         0.0083, tp,     4,   -0.000558150,   -0.000293633,    0.000000026,  148.374894235, -227.190500319,   -0.034938241,    0.000765630,    0.199123800,    0.007555906
         0.0083, tp,     5,   -0.000587503,   -0.000357911,   -0.000000064,  165.606975732, -190.026529554,   -0.010736316,    0.000770502,    0.199174657,    0.006316275
         0.0083, tp,     6,    0.000844607,   -0.000392022,   -0.000000139,   72.202732723,  169.482673126,   -0.011259338,    0.000776260,    0.201957151,    0.009349539
         0.0083, tp,     7,   -0.000324076,    0.000547461,   -0.000000026, -222.276393628, -155.208650723,    0.028370485,    0.000780019,    0.198579967,    0.006296800
         0.0083, tp,     8,   -0.000252982,    0.000622309,    0.000000084, -224.427858957, -129.882535238,    0.001978195,    0.000784875,    0.198585585,    0.007279039
         0.0083, tp,     9,   -0.000346946,   -0.000727673,   -0.000000034,  174.827747677, -132.115019078,    0.002903507,    0.000790773,    0.201749817,    0.002741624
         0.0083, tp,    10,   -0.000724845,    0.000459958,   -0.000000101,  -76.701865894, -190.807300200,    0.009833364,    0.000794593,    0.198608041,    0.006903912
         0.0083, tp,    11,   -0.000720292,   -0.000366906,   -0.000000080,  136.607094276, -172.142392646,    0.004315803,    0.000799462,    0.198655933,    0.005654936
         0.0083, tp,    12,   -0.000880581,   -0.000191280,   -0.000000073,   10.062075174, -196.140611385,   -0.028135429,    0.000804882,    0.200351596,    0.008862397
         0.0083, tp,    13,   -0.000622697,    0.000177142,    0.000000096,  -69.688842099, -261.481867291,   -0.007054902,    0.000810146,    0.201545596,    0.008600658
         0.0083, tp,    14,    0.000109136,   -0.000850594,    0.000000048,  208.337082037,  -13.896270266,    0.003524036,    0.000814436,    0.199865088,    0.003250519
         0.0083, tp,    15,    0.000643550,    0.000719628,   -0.000000012, -125.350844161,  133.650180652,   -0.019169028,    0.000818877,    0.198650181,    0.005996115
         0.0083, tp,    16,    0.000861310,    0.000228725,    0.000000126,  -15.435323671,  201.097829413,    0.021288483,    0.000823819,    0.198904857,    0.009337757
         0.0083, tp,    17,    0.000232753,   -0.000924462,    0.000000062,  186.309471825,   21.577679986,   -0.021503050,    0.000828562,    0.198574647,    0.008027222
         0.0083, tp,    18,    0.000378950,    0.000739146,   -0.000000019, -210.596648909,   58.358245689,    0.003097827,    0.000834632,    0.202073708,    0.001410644
         0.0083, tp,    19,    0.000474151,    0.000480024,    0.000000055, -196.024243849,  177.574962802,   -0.006356380,    0.000838824,    0.200170219,    0.004848275
         0.0083, tp,    20,   -0.000673417,    0.000050056,    0.000000008,  -17.954616450, -264.190292883,    0.042242855,    0.000843437,    0.199473962,    0.009166692
         0.0083, tp,    21,   -0.000523592,   -0.000541119,    0.000000103,  143.442349886, -194.242494892,   -0.012437750,    0.000847992,    0.198611215,    0.008942144
         0.0083, tp,    22,    0.000690586,   -0.000077067,    0.000000072,    9.653521999,  259.332957639,   -0.020962372,    0.000853015,    0.199094445,    0.007262947
         0.0083, tp,    23,   -0.000837078,    0.000179728,   -0.000000103,   -2.159761966, -214.984342360,    0.020902425,    0.000858232,    0.200106665,    0.008121025
         0.0083, tp,    24,    0.000493231,    0.000888771,    0.000000100, -147.171337179,  101.482952371,   -0.010447468,    0.000863481,    0.201196879,    0.006838718
         0.0083, tp,    25,   -0.001033795,    0.000003022,   -0.000000092,  -12.725286408, -175.398318457,    0.015420440,    0.000868634,    0.201997876,    0.007437558
         0.0083, tp,    26,    0.000527574,   -0.000465639,   -0.000000073,  180.118291426,  185.758489575,    0.025485941,    0.000872295,    0.198699325,    0.008417589
         0.0083, tp,    27,   -0.001054732,    0.000016575,   -0.000000044,   -3.077481627, -172.864416566,    0.021357021,    0.000878102,    0.201308563,    0.007477376
         0.0083, tp,    28,   -0.000963105,   -0.000436295,    0.000000124,   65.229384735, -160.337113727,   -0.004690981,    0.000882918,    0.201187626,    0.006973340
         0.0083, tp,    29,    0.000814940,   -0.000035563,    0.000000100,   51.934795317,  222.760238627,   -0.009635948,    0.000887649,    0.200846985,    0.007979150
         0.0083, tp,    30,    0.000921550,    0.000461866,    0.000000016, -100.026379942,  149.406161884,   -0.022551623,    0.000891781,    0.198895708,    0.007186463
         0.0083, tp,    31,    0.000858862,    0.000097529,   -0.000000127,  -66.332632598,  207.152099953,   -0.011788204,    0.000896567,    0.198698878,    0.009685246
         0.0083, tp,    32,    0.000528290,   -0.000585135,   -0.000000116,  199.311091112,  129.206646534,   -0.009588667,    0.000902630,    0.201921150,    0.008460149
         0.0083, tp,    33,    0.000425936,    0.000639842,    0.000000050, -218.426596984,  107.107994333,   -0.016279385,    0.000906728,    0.199909210,    0.005008861
         0.0083, tp,    34,    0.000927250,    0.000388973,    0.000000087,  -41.676735903,  182.976215637,    0.022105676,    0.000911632,    0.200022161,    0.007774072
         0.0083, tp,    35,   -0.000079282,   -0.001036754,    0.000000124,  180.750366780,   12.903673415,   -0.024613816,    0.000915997,    0.198726282,    0.009692085
         0.0083, tp,    36,    0.000512984,    0.000975429,   -0.000000099, -152.137979859,   74.979783956,   -0.010941613,    0.000920789,    0.198577583,    0.006419039
         0.0083, tp,    37,   -0.000590800,    0.000877534,   -0.000000071, -160.879983368,  -78.161941573,    0.026372559,    0.000925742,    0.198817536,    0.009858523
         0.0083, tp,    38,    0.000566800,   -0.000698059,   -0.000000014,  188.609975493,   99.126967903,    0.002967514,    0.000930905,    0.199624315,    0.001356298
         0.0083, tp,    39,    0.000567098,   -0.000759836,    0.000000119,  183.268692397,   86.548053671,   -0.013826534,    0.000935543,    0.199064329,    0.009031396
         0.0083, tp,    40,   -0.000765230,    0.000374710,   -0.000000051, -133.166127150, -181.546387332,    0.018976331,    0.000940524,    0.199387640,    0.006499811
         0.0083, tp,    41,    0.000848723,   -0.000718488,   -0.000000030,  122.071127957,  119.713716327,   -0.013469379,    0.000945108,    0.198690921,    0.004657813
         0.0083, tp,    42,    0.000537552,   -0.000853640,    0.000000121,  178.503557674,   69.608421273,    0.000993987,    0.000949919,    0.198579311,    0.006953878
         0.0083, tp,    43,   -0.001075716,    0.000351675,   -0.000000017,  -64.212240508, -155.894565991,   -0.019883949,    0.000954982,    0.199111313,    0.006767447
         0.0083, tp,    44,    0.000770731,    0.000045804,    0.000000027,   -5.220624315,  247.199347692,    0.027495165,    0.000959871,    0.199191272,    0.006619494
         0.0083, tp,    45,    0.000748478,   -0.000432176,    0.000000002,  143.738293816,  172.518091784,    0.035161392,    0.000964500,    0.198598474,    0.009079366
         0.0083, tp,    46,    0.000050980,   -0.000972479,   -0.000000079,  198.700192155,  -29.537929667,    0.011070923,    0.000969372,    0.198670983,    0.006220854
         0.0083, tp,    47,   -0.000170419,    0.000762831,   -0.000000046, -238.848970714,  -58.701592818,    0.010626159,    0.000974290,    0.198826909,    0.004135095
         0.0083, tp,    48,   -0.000675934,    0.000842455,   -0.000000093, -158.629316425,  -87.352746769,   -0.015809673,    0.000979428,    0.199546039,    0.006505345
         0.0083, tp,    49,    0.000910447,   -0.000562228,   -0.000000098,  123.019457399,  136.195899908,   -0.008272238,    0.000984385,    0.199684888,    0.005527562
         0.0083, tp,    50,   -0.000706863,   -0.000425468,   -0.000000047,  143.555672785, -187.530426014,   -0.036145050,    0.000988799,    0.198690996,    0.009763103
         0.0083, tp,    51,    0.000664874,    0.000445112,   -0.000000008, -126.938726179,  206.970007952,    0.008666351,    0.000993619,    0.198616430,    0.002158406
         0.0083, tp,    52,   -0.000142865,    0.001101537,   -0.000000076, -177.581992744,    7.195342617,   -0.006146910,    0.000999548,    0.201183304,    0.004149628
         0.0083, tp,    53,   -0.001018006,   -0.000267422,    0.000000156,   82.377627413, -169.967732509,    0.008920264,    0.001003516,    0.199053556,    0.009599583
         0.0083, tp,    54,   -0.000372338,   -0.001066105,    0.000000113,  172.745961316,  -30.518666145,   -0.000856766,    0.001008469,    0.199296206,    0.005780703
         0.0083, tp,    55,   -0.000491851,    0.001073368,    0.000000096, -143.001533491,  -86.414997816,   -0.002787392,    0.001013402,    0.199535325,    0.004689172
         0.0083, tp,    56,    0.000832828,   -0.000728618,   -0.000000049,   92.540111342,  154.943692158,   -0.008745847,    0.001017960,    0.198775947,    0.004169993
         0.0083, tp,    57,    0.000407382,   -0.001124477,    0.000000125,  161.148423342,   38.582438654,   -0.012230219,    0.001023813,    0.201365024,    0.007744552
         0.0083, tp,    58,   -0.000798640,    0.000381813,   -0.000000012, -125.890626229, -186.988406151,   -0.018951422,    0.001028568,    0.200861335,    0.004817795
         0.0083, tp,    59,   -0.000856867,   -0.000375147,    0.000000088,  119.489177707, -178.597541978,    0.005989680,    0.001032500,    0.198910683,    0.006001543
         0.0083, tp,    60,    0.000552611,    0.000668482,    0.000000120, -159.055904832,  166.495330668,    0.005873857,    0.001038475,    0.201302215,    0.007929460
         0.0083, tp,    61,   -0.000774842,    0.000774226,   -0.000000159, -103.131413158, -153.514462233,   -0.009425249,    0.001042184,    0.198659241,    0.009517573
         0.0083, tp,    62,    0.000940423,   -0.000470578,   -0.000000002,  119.654190860,  152.016436336,   -0.005921802,    0.001048360,    0.201508343,    0.001771143
         0.0083, tp,    63,    0.001038576,    0.000403183,   -0.000000174,  -32.121668674,  179.831991146,    0.003701107,    0.001052764,    0.200652108,    0.009404962
         0.0083, tp,    64,   -0.000938997,    0.000421226,    0.000000120,  -43.811413088, -193.532903452,   -0.017021822,    0.001057096,    0.199436575,    0.007624946
         0.0083, tp,    65,    0.000911931,   -0.000493811,   -0.000000071,   57.699436553,  188.772340802,    0.022911734,    0.001062047,    0.199670017,    0.007157491
         0.0083, tp,    66,    0.001231490,    0.000339643,    0.000000136,  -39.253915955,  152.469117034,   -0.008169404,    0.001066419,    0.198614389,    0.006849670
         0.0083, tp,    67,   -0.000993143,    0.000657372,   -0.000000131,  -69.646031234, -156.853794561,    0.017060499,    0.001071586,    0.199125990,    0.007883472
         0.0083, tp,    68,   -0.000990914,   -0.000804698,    0.000000005,  108.493104453, -115.757477760,    0.024719179,    0.001076185,    0.198739558,    0.008968955
         0.0083, tp,    69,    0.000501575,   -0.001183069,   -0.000000205,  141.123210328,   70.791337405,    0.000333862,    0.001081075,    0.198802412,    0.009168326
         0.0083, tp,    70,   -0.000059273,   -0.000881069,    0.000000087,  230.441264073,    1.927250498,   -0.014276682,    0.001087386,    0.201995239,    0.006457237
         0.0083, tp,    71,    0.000107461,    0.000867371,    0.000000035, -231.716457510,   22.239034822,   -0.000806692,    0.001092005,    0.201455295,    0.002276861
         0.0083, tp,    72,    0.000324912,    0.001255642,    0.000000162, -155.270390030,   27.276448681,   -0.002808310,    0.001095902,    0.199342847,    0.007177929
         0.0083, tp,    73,   -0.000900657,    0.000235309,   -0.000000133,  -27.532669590, -219.615236665,    0.017359457,    0.001101828,    0.201692283,    0.008901569
         0.0083, tp,    74,   -0.000553725,    0.000790707,   -0.000000024, -154.330935825, -149.342497353,   -0.011469265,    0.001106680,    0.201708212,    0.003612020
         0.0083, tp,    75,    0.000792635,   -0.000430481,    0.000000018,   94.387737197,  207.590976707,   -0.015256413,    0.001111025,    0.200562701,    0.003934902
         0.0083, tp,    76,    0.001280425,   -0.000154650,    0.000000069,   -1.467662559,  160.771182588,   -0.019156238,    0.001116152,    0.201035291,    0.007173881
         0.0083, tp,    77,    0.001131505,   -0.000510064,   -0.000000195,   41.736255701,  163.307483571,   -0.002631934,    0.001121409,    0.201976597,    0.009332711
         0.0083, tp,    78,    0.000198838,   -0.001274277,    0.000000116,  161.601949802,    2.975767778,   -0.000402163,    0.001124832,    0.198921412,    0.005211784
         0.0083, tp,    79,   -0.000905690,   -0.000088226,    0.000000027,   12.324690874, -227.313423837,    0.029594556,    0.001129740,    0.199030951,    0.007576287
         0.0083, tp,    80,   -0.000069160,    0.001266236,   -0.000000151, -164.770959403,   17.815854805,    0.004921237,    0.001134572,    0.198986664,    0.007369110
         0.0083, tp,    81,   -0.000315846,   -0.001126444,   -0.000000078,  161.432698349,  -82.335360124,    0.006336632,    0.001139303,    0.198720843,    0.004729191
         0.0083, tp,    82,    0.000780995,   -0.000483023,    0.000000040,  114.626747406,  195.808097715,   -0.017172850,    0.001144235,    0.198889002,    0.004943730
         0.0083, tp,    83,   -0.000262399,    0.001214093,    0.000000122, -157.563495683,  -66.457406492,   -0.015740428,    0.001150200,    0.201175764,    0.007079866
         0.0083, tp,    84,   -0.000447786,    0.000841177,   -0.000000114, -183.655610483, -122.128354353,   -0.017528236,    0.001153953,    0.198904827,    0.008623454
         0.0083, tp,    85,    0.000280163,   -0.000970768,   -0.000000088,  208.240204756,   26.630938280,    0.006904369,    0.001158677,    0.198632121,    0.005688837
         0.0083, tp,    86,    0.000791599,    0.001112370,    0.000000029, -115.902900777,  102.483428968,    0.010400598,    0.001164709,    0.201056585,    0.003936287
         0.0083, tp,    87,   -0.000964315,   -0.000574779,    0.000000002,  128.097131482, -141.927445097,   -0.024386817,    0.001168678,    0.199233636,    0.007431503
         0.0083, tp,    88,    0.001403956,   -0.000152489,    0.000000051,   17.563459806,  148.331697038,   -0.015053950,    0.001174980,    0.202126145,    0.006149962
         0.0083, tp,    89,    0.000196934,    0.001003869,   -0.000000072, -208.777510034,    8.976386741,    0.000037453,    0.001178011,    0.198687389,    0.004055040
         0.0083, tp,    90,    0.000575118,   -0.000791072,   -0.000000104,  187.821566703,  109.920954281,   -0.019819479,    0.001183037,    0.198815122,    0.007667133
         0.0083, tp,    91,   -0.000398678,    0.000865359,   -0.000000081, -200.630979647,  -96.851891407,    0.026089947,    0.001187792,    0.198642105,    0.008212214
         0.0083, tp,    92,   -0.000041894,    0.001261870,    0.000000150, -167.260766108,  -38.278764411,    0.008189855,    0.001192866,    0.199063435,    0.007971021
         0.0083, tp,    93,   -0.001140354,    0.000660216,    0.000000035,  -56.436198150, -154.195803925,   -0.021995777,    0.001197786,    0.199178785,    0.007677591
         0.0083, tp,    94,   -0.000792238,   -0.001202849,   -0.000000183,  126.908583504,  -76.842182581,   -0.016451401,    0.001203283,    0.200466856,    0.009858364
         0.0083, tp,    95,   -0.000230060,    0.001338295,    0.000000155, -151.056762952,  -51.296688001,   -0.023476288,    0.001207451,    0.199088991,    0.009948196
         0.0083, tp,    96,    0.000741575,    0.000943003,   -0.000000069, -117.810531526,  139.301806118,   -0.018102543,    0.001213541,    0.201332942,    0.006100607
         0.0083, tp,    97,   -0.001441930,   -0.000145864,   -0.000000193,   23.908174688, -146.561389418,   -0.000554683,    0.001217422,    0.199605152,    0.007663866
         0.0083, tp,    98,   -0.000837511,   -0.001100570,    0.000000138,  109.030582940, -113.730637372,    0.013884092,    0.001223423,    0.201846227,    0.007096584
         0.0083, tp,    99,   -0.001381581,    0.000372226,   -0.000000040,  -56.231737324, -140.956563081,   -0.022259017,    0.001227899,    0.201095179,    0.008428137
         0.0083, tp,   100,   -0.000634708,    0.000787865,   -0.000000074, -178.646420290, -118.717509633,   -0.009134405,    0.001232411,    0.200420469,    0.004693714
         0.0084, pl,     2,    0.001135236,    0.000441857,    0.000000000,  -64.934685108,  169.773451727,    0.000000000,    0.001242434,    0.020372229,    0.000000000
         0.0084, tp,     1,    0.000642853,    0.000263555,    0.000000032,  -49.807307159,  242.075180815,   -0.038175825,    0.000751090,    0.199208274,    0.009856481
         0.0084, tp,     2,   -0.000676976,   -0.000351113,    0.000000093,  142.849076813, -175.979935144,   -0.005705014,    0.000756873,    0.202137291,    0.007023989
         0.0084, tp,     3,   -0.000844294,    0.000336620,    0.000000086,  -60.164589003, -177.166421711,   -0.016667250,    0.000761241,    0.200596184,    0.007273701
         0.0084, tp,     4,   -0.000403314,   -0.000464972,   -0.000000005,  215.533576071, -173.951769876,   -0.036360093,    0.000765630,    0.199123800,    0.007555906
         0.0084, tp,     5,   -0.000423258,   -0.000499742,   -0.000000070,  221.694640249, -142.049445209,   -0.003260916,    0.000770502,    0.199174657,    0.006316275
         0.0084, tp,     6,    0.000890438,   -0.000242859,   -0.000000146,   35.849568542,  182.769530892,   -0.005287455,    0.000776260,    0.201957121,    0.009349539
         0.0084, tp,     7,   -0.000490343,    0.000388511,   -0.000000001, -167.298781276, -218.193813822,    0.030216795,    0.000780019,    0.198579967,    0.006296800
         0.0084, tp,     8,   -0.000427253,    0.000484497,    0.000000081, -184.072580801, -195.057483292,   -0.007756103,    0.000784875,    0.198585585,    0.007279038
         0.0084, tp,     9,   -0.000191646,   -0.000819688,   -0.000000031,  191.045131178,  -85.871213859,    0.004851452,    0.000790773,    0.201749817,    0.002741624
         0.0084, tp,    10,   -0.000772413,    0.000289474,   -0.000000090,  -34.659339093, -211.742305896,    0.015190427,    0.000794593,    0.198608041,    0.006903912
         0.0084, tp,    11,   -0.000585984,   -0.000500704,   -0.000000074,  180.985767189, -142.485922993,    0.009546831,    0.000799462,    0.198655918,    0.005654936
         0.0084, tp,    12,   -0.000855710,   -0.000352348,   -0.000000095,   48.146592975, -184.265712127,   -0.024461856,    0.000804882,    0.200351596,    0.008862397
         0.0084, tp,    13,   -0.000648487,   -0.000049016,    0.000000085,    8.964193773, -269.441534274,   -0.018265372,    0.000810146,    0.201545596,    0.008600658
         0.0084, tp,    14,    0.000281517,   -0.000844030,    0.000000050,  198.620035707,   28.603856844,    0.001050832,    0.000814436,    0.199865088,    0.003250519
         0.0084, tp,    15,    0.000528305,    0.000820835,   -0.000000027, -146.740797191,  105.557484964,   -0.018458398,    0.000818877,    0.198650211,    0.005996115
         0.0084, tp,    16,    0.000831832,    0.000393106,    0.000000141,  -53.545045569,  187.164349069,    0.015279077,    0.000823819,    0.198904946,    0.009337756
         0.0084, tp,    17,    0.000385579,   -0.000891649,    0.000000043,  174.754821972,   55.600023001,   -0.023464299,    0.000828562,    0.198574647,    0.008027222
         0.0084, tp,    18,    0.000192937,    0.000769065,   -0.000000016, -228.379222050,   11.082097548,    0.004174485,    0.000834632,    0.202073708,    0.001410644
         0.0084, tp,    19,    0.000289368,    0.000605636,    0.000000048, -238.283618139,  117.429734945,   -0.012057097,    0.000838824,    0.200170204,    0.004848275
         0.0084, tp,    20,   -0.000657867,   -0.000171966,    0.000000042,   54.248518223, -257.620403348,    0.039546947,    0.000843437,    0.199473962,    0.009166692
         0.0084, tp,    21,   -0.000387261,   -0.000686511,    0.000000089,  176.978234860, -149.319620026,   -0.019508485,    0.000847992,    0.198611215,    0.008942144
         0.0084, tp,    22,    0.000669281,    0.000142092,    0.000000051,  -60.283830042,  255.901129126,   -0.027290406,    0.000853015,    0.199094459,    0.007262947
         0.0084, tp,    23,   -0.000819346,   -0.000004588,   -0.000000083,   45.019260671, -219.858613953,    0.026200996,    0.000858232,    0.200106665,    0.008121025
         0.0084, tp,    24,    0.000362967,    0.000962370,    0.000000089, -160.548805011,   72.593003870,   -0.013398181,    0.000863481,    0.201196879,    0.006838718
         0.0084, tp,    25,   -0.001031465,   -0.000144530,   -0.000000078,   18.116712554, -173.293315843,    0.017970434,    0.000868634,    0.201997876,    0.007437558
         0.0084, tp,    26,    0.000656911,   -0.000292443,   -0.000000049,  124.759818571,  221.318009812,    0.031235185,    0.000872295,    0.198699340,    0.008417589
         0.0084, tp,    27,   -0.001044682,   -0.000129034,   -0.000000026,   26.859048292, -171.258599963,    0.022351745,    0.000878102,    0.201308563,    0.007477376
         0.0084, tp,    28,   -0.000896830,   -0.000566011,    0.000000119,   91.365805935, -146.255870512,   -0.008106557,    0.000882918,    0.201187626,    0.006973340
         0.0084, tp,    29,    0.000838283,    0.000151931,    0.000000090,    4.157512281,  219.513964243,   -0.015124146,    0.000887649,    0.200847030,    0.007979150
         0.0084, tp,    30,    0.000825389,    0.000581451,   -0.000000003, -127.473591629,  132.985059471,   -0.022748346,    0.000891781,    0.198895812,    0.007186464
         0.0084, tp,    31,    0.000783813,    0.000268920,   -0.000000134, -111.657903253,  196.931275155,   -0.004599084,    0.000896567,    0.198698819,    0.009685245
         0.0084, tp,    32,    0.000680598,   -0.000460921,   -0.000000120,  160.554842029,  162.914535955,   -0.002004409,    0.000902630,    0.201921150,    0.008460149
         0.0084, tp,    33,    0.000229878,    0.000708924,    0.000000034, -243.729219641,   54.787063456,   -0.019527433,    0.000906728,    0.199909195,    0.005008861
         0.0084, tp,    34,    0.000879723,    0.000537585,    0.000000105,  -70.264542402,  168.351451197,    0.019078169,    0.000911631,    0.200022355,    0.007774069
         0.0084, tp,    35,    0.000073727,   -0.001012646,    0.000000102,  180.807834512,   44.437005722,   -0.028097344,    0.000915997,    0.198726282,    0.009692086
         0.0084, tp,    36,    0.000379538,    0.001028243,   -0.000000107, -163.348951857,   49.799462733,   -0.008349459,    0.000920789,    0.198577598,    0.006419039
         0.0084, tp,    37,   -0.000719267,    0.000801554,   -0.000000048, -142.917919482, -101.213094400,    0.028010607,    0.000925742,    0.198817536,    0.009858523
         0.0084, tp,    38,    0.000714594,   -0.000601882,   -0.000000012,  160.845802129,  127.395321204,    0.003534601,    0.000930905,    0.199624315,    0.001356298
         0.0084, tp,    39,    0.000712048,   -0.000675031,    0.000000106,  159.495300996,  113.294452640,   -0.018018492,    0.000935543,    0.199064329,    0.009031396
         0.0084, tp,    40,   -0.000860206,    0.000214305,   -0.000000034,  -91.762300562, -196.648501958,    0.021151975,    0.000940524,    0.199387655,    0.006499812
         0.0084, tp,    41,    0.000942892,   -0.000610457,   -0.000000041,  100.665105544,  135.602505994,   -0.012613483,    0.000945108,    0.198690921,    0.004657813
         0.0084, tp,    42,    0.000680506,   -0.000783763,    0.000000120,  159.553497113,   95.140685624,   -0.002768724,    0.000949919,    0.198579311,    0.006953878
         0.0084, tp,    43,   -0.001119430,    0.000217051,   -0.000000034,  -39.234666898, -162.372080610,   -0.019302086,    0.000954982,    0.199111313,    0.006767447
         0.0084, tp,    44,    0.000743213,    0.000251124,    0.000000050,  -59.190024475,  236.674223855,    0.024754104,    0.000959871,    0.199191302,    0.006619494
         0.0084, tp,    45,    0.000853370,   -0.000278425,    0.000000032,  104.545437800,  189.997450549,    0.034340788,    0.000964500,    0.198598474,    0.009079366
         0.0084, tp,    46,    0.000217235,   -0.000983004,   -0.000000068,  194.131486900,    4.114854690,    0.013600243,    0.000969372,    0.198670983,    0.006220854
         0.0084, tp,    47,   -0.000365145,    0.000691300,   -0.000000036, -220.011605126, -109.850049580,    0.013494649,    0.000974290,    0.198826924,    0.004135095
         0.0084, tp,    48,   -0.000802060,    0.000759766,   -0.000000106, -139.723891886, -107.878921217,   -0.013261095,    0.000979429,    0.199546024,    0.006505345
         0.0084, tp,    49,    0.001003778,   -0.000441337,   -0.000000104,   97.895312221,  149.394908317,   -0.005609687,    0.000984385,    0.199684873,    0.005527562
         0.0084, tp,    50,   -0.000568575,   -0.000571586,   -0.000000076,  182.960054948, -156.635972985,   -0.032305494,    0.000988799,    0.198690981,    0.009763103
         0.0084, tp,    51,    0.000540663,    0.000606318,   -0.000000001, -165.591244858,  173.324169379,    0.008972650,    0.000993619,    0.198616385,    0.002158407
         0.0084, tp,    52,   -0.000290913,    0.001096540,   -0.000000081, -172.483214565,  -18.735723276,   -0.004298820,    0.000999548,    0.201183304,    0.004149628
         0.0084, tp,    53,   -0.000936083,   -0.000407045,    0.000000162,  111.663445386, -159.820932679,    0.004144508,    0.001003516,    0.199053556,    0.009599583
         0.0084, tp,    54,   -0.000223219,   -0.001081156,    0.000000111,  179.866310090,   -4.771420944,   -0.003549054,    0.001008469,    0.199296206,    0.005780702
         0.0084, tp,    55,   -0.000608011,    0.000991296,    0.000000093, -131.587236910, -107.818317695,   -0.004749818,    0.001013402,    0.199535325,    0.004689172
         0.0084, tp,    56,    0.000901840,   -0.000590475,   -0.000000056,   70.301120261,  171.822886129,   -0.007388771,    0.001017960,    0.198775947,    0.004169993
         0.0084, tp,    57,    0.000539808,   -0.001082851,    0.000000113,  152.079105923,   59.736975416,   -0.014511555,    0.001023813,    0.201365039,    0.007744552
         0.0084, tp,    58,   -0.000888628,    0.000217424,   -0.000000028,  -87.161079030, -200.817550037,   -0.018036485,    0.001028568,    0.200861335,    0.004817795
         0.0084, tp,    59,   -0.000741352,   -0.000518417,    0.000000092,  153.809913382, -159.334136513,    0.002113614,    0.001032500,    0.198910668,    0.006001543
         0.0084, tp,    60,    0.000407641,    0.000794142,    0.000000122, -182.722660137,  130.569555302,   -0.000075149,    0.001038475,    0.201302186,    0.007929460
         0.0084, tp,    61,   -0.000853095,    0.000636540,   -0.000000165,  -81.525039021, -172.199424731,   -0.005118729,    0.001042184,    0.198659226,    0.009517573
         0.0084, tp,    62,    0.001030066,   -0.000337169,   -0.000000007,   92.629623015,  163.129686906,   -0.005798642,    0.001048360,    0.201508328,    0.001771143
         0.0084, tp,    63,    0.001001248,    0.000550573,   -0.000000169,  -55.831587543,  168.770166584,    0.007683859,    0.001052763,    0.200652525,    0.009404972
         0.0084, tp,    64,   -0.000963326,    0.000252905,    0.000000104,  -13.170753571, -204.344431380,   -0.020629465,    0.001057096,    0.199436575,    0.007624946
         0.0084, tp,    65,    0.000948580,   -0.000328659,   -0.000000051,   28.423334781,  201.667994432,    0.024816987,    0.001062047,    0.199670032,    0.007157491
         0.0084, tp,    66,    0.001190113,    0.000465835,    0.000000129,  -58.615289748,  146.029196544,   -0.010289749,    0.001066418,    0.198615730,    0.006849878
         0.0084, tp,    67,   -0.001043355,    0.000519692,   -0.000000116,  -48.864814298, -168.846703266,    0.019581576,    0.001071586,    0.199125990,    0.007883472
         0.0084, tp,    68,   -0.000892740,   -0.000896754,    0.000000026,  123.794446110, -101.929771969,    0.024466063,    0.001076185,    0.198739558,    0.008968955
         0.0084, tp,    69,    0.000617147,   -0.001115516,   -0.000000204,  132.220350984,   89.073996019,    0.003587830,    0.001081075,    0.198802412,    0.009168326
         0.0084, tp,    70,    0.000135221,   -0.000861232,    0.000000073,  228.525441871,   45.162657786,   -0.018252169,    0.001087386,    0.201995224,    0.006457237
         0.0084, tp,    71,   -0.000089124,    0.000867719,    0.000000033, -232.173437209,  -21.461895481,   -0.002517619,    0.001092005,    0.201455295,    0.002276861
         0.0084, tp,    72,    0.000191950,    0.001270463,    0.000000159, -159.272805099,    7.690900411,   -0.005296128,    0.001095902,    0.199342847,    0.007177929
         0.0084, tp,    73,   -0.000907696,    0.000046750,   -0.000000116,   11.378899494, -225.635736002,    0.022726735,    0.001101828,    0.201692283,    0.008901569
         0.0084, tp,    74,   -0.000674459,    0.000652556,   -0.000000033, -130.461918794, -177.314818349,   -0.010362667,    0.001106680,    0.201708227,    0.003612020
